"inventory_version","sequence","source_document","source_sha256","identifier","entry_kind","matching_assignment_rows","applicable_defaults","required_methods","supporting_methods","required_evidence_references","evidence_owners","final_approvers","representative_evaluation_applicability","representative_evaluation_evidence_references","representative_evaluation_rationale","obligation_scope"
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","40","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-PREPARATION-REJECTION-001","Stable requirement or process entry","AR-004;AR-109","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004;AR-109","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-109 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","41","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-READY-LOADOUT-001","Stable requirement or process entry","AR-004","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","42","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-LOADOUT-LOCK-001","Stable requirement or process entry","AR-004;AR-032","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004;AR-032","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-032 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","43","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-001","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","44","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-LOADOUT-INDEPENDENCE-001","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","45","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-002","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","46","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-VALIDATION-001","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","47","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-GEOMETRY-001","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","48","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-GEOMETRY-002","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","49","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-SPAWN-GEOMETRY-003","Stable requirement or process entry","AR-004;AR-108","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-004;AR-108","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-108 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","50","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-OPERATIONAL-CLOCK-001","Stable requirement or process entry","AR-004;AR-110","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004;AR-110","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-110 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","51","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-OPERATIONAL-CLOCK-002","Stable requirement or process entry","AR-004;AR-110","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004;AR-110","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-110 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","52","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-OPERATIONAL-CLOCK-003","Stable requirement or process entry","AR-004;AR-110","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Not Applicable;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test","Demonstration","AR-004;AR-110","Implementation team","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-004;AR-110 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
